nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBeneficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPeriodeVersement;idRAE;notificationUE;pourcentageSubvention
Toulouse Métropole;24310051800170;;;CITES UNIES FRANCE ASSOC;30957565200040;Subvention d'équipement;10000.0;aide en numéraire;unique;2016-07-22;;non;1
Toulouse Métropole;24310051800170;;;COMMUNE DE TOULOUSE;21310555400017;Subvention d'équipement;2500000.0;aide en numéraire;échelonné;2016-12-21;;non;1
Toulouse Métropole;24310051800170;;;APUMP ASSOC;42028675900022;Subvention de Fonctionnement;27000.0;aide en numéraire;unique;2016-10-28;;non;1
Toulouse Métropole;24310051800170;;;REG SAUVEGARDE ENFANT ADO ADUL ARSEAA;77558121800192;Subvention de Fonctionnement;62000.0;aide en numéraire;échelonné;2016-12-20;;non;1
Toulouse Métropole;24310051800170;;;ORCHESTRE DE CHAMBRE DE TOULOUSE SCCP;47997515300020;Subvention de Fonctionnement;60000.0;aide en numéraire;échelonné;2016-11-10;;non;1
Toulouse Métropole;24310051800170;;;MOUVEMENT ASSOCIATIF OCCITANIE;48443829600036;Subvention de Fonctionnement;172000.0;aide en numéraire;échelonné;2016-12-08;;non;1
Toulouse Métropole;24310051800170;;;OBSERVER IMMOBILIER TOULOUSAIN;48118780500033;Subvention de Fonctionnement;27000.0;aide en numéraire;échelonné;2016-12-31;;non;1
Toulouse Métropole;24310051800170;;;PLANETE SCIENCES OCCITANIE;39507200200045;Subvention de Fonctionnement;70685.0;aide en numéraire;échelonné;2016-09-08;;non;1
Toulouse Métropole;24310051800170;;;PREFECTURE DE LA HAUTE GARONNE;17310001700016;Subvention d'équipement;2418793.82;aide en numéraire;unique;2016-04-18;;non;1
Toulouse Métropole;24310051800170;;;MOBILIB CITIZ TOULOUSE SCIC;50318279200021;Subvention de Fonctionnement;60000.0;aide en numéraire;unique;2016-04-14;;non;1
Toulouse Métropole;24310051800170;;;NOUVELLE REGIE NORD SARL;79530953300029;Subvention de Fonctionnement;3645.0;aide en numéraire;unique;2016-05-13;;non;1
Toulouse Métropole;24310051800170;;;PARTAGEONS LES JARDINS;54004176100029;Subvention de Fonctionnement;5500.0;aide en numéraire;unique;2016-10-28;;non;1
Toulouse Métropole;24310051800170;;;RA PARI;;Subvention d'équipement;17003.68;aide en numéraire;échelonné;2016-12-20;;non;1
Toulouse Métropole;24310051800170;;;UNIS CITE;39819156900209;Subvention de Fonctionnement;24500.0;aide en numéraire;échelonné;2016-12-16;;non;1
Toulouse Métropole;24310051800170;;;UREI UNION REG ENTREP INSERTION MIDI PYRENEES ASSOC;38059370700033;Subvention de Fonctionnement;7920.0;aide en numéraire;unique;2016-11-18;;non;1
Toulouse Métropole;24310051800170;;;TOULOUSE METROPOLE EAU POTABLE;24310051800162;Subvention d'équipement;344165.78;aide en numéraire;échelonné;2016-12-19;;non;1
Toulouse Métropole;24310051800170;;;UIMM MIDI-PYRENEES;77694947100010;Subvention de Fonctionnement;4000.0;aide en numéraire;unique;2016-07-11;;non;1
Toulouse Métropole;24310051800170;;;2 BOUTS ASSOC;48854212700045;Subvention de Fonctionnement;4250.0;aide en numéraire;unique;2016-10-28;;non;1
Toulouse Métropole;24310051800170;;;AGENCE DE DEV ECONOMIQUE TOULOUSE METROPOLE - INVEST IN TLSE ASSOC;78977420500015;Subvention de Fonctionnement;300000.0;aide en numéraire;échelonné;2016-10-24;;non;1
Toulouse Métropole;24310051800170;;;AFCCC ASS FRANCAISE DES CENTRES DE CONSULTATION CONJUGALE ASSOC;38392471900065;Subvention de Fonctionnement;4600.0;aide en numéraire;unique;2016-11-18;;non;1
Toulouse Métropole;24310051800170;;;ACCUEIL ET FAMILLE PLACEMENT FAMILIAL ASSOC;77693902700046;Subvention de Fonctionnement;13200.0;aide en numéraire;échelonné;2016-12-27;;non;1
